0.020827338478877966,0.03468197838024423,0.008461954389358373,-0.02915158049611613
0.021130663538259653,0.034973226706450755,0.008694181852302085,-0.028496341676697595
0.004918416597475717,0.008464752584004698,0.004632922740375522,-0.024000383176777162
0.004443714443971625,0.008585243624332328,0.00170683665586302,-0.02384577984216496
0.004784030039011844,0.008281512357863008,0.004455375994234734,-0.02400235421735261
0.030608498330486178,0.04290442476084988,0.02029707004774506,-0.02384685882602597
0.03070434181237458,nan,0.02045008120071734,-0.02377112936621767
0.031471337348515704,nan,0.020714679630701394,-0.023908381109018995
0.030903677137967933,nan,0.020477125486862646,-0.023955079920679606
0.03614790079791874,nan,0.030141246713875858,-0.023957286320035492
0.036009848506831865,nan,0.029988741312413247,-0.023957742807324045
0.03603243196931927,nan,0.0300100789339508,-0.023980490539726035
0.03750187336724675,nan,0.03008801703497399,-0.023982988336125804
0.037388448658764006,nan,0.03011042513565443,-0.024012114694882708
0.03753155631654592,nan,0.03025025611024401,-0.024025902270345317
0.03736286905959996,nan,0.03010472848811918,-0.024025148216258146
0.037642882593824645,nan,0.03035954111202277,-0.02397301189605866
0.009363923375928285,nan,-0.005515750258259455,-0.02404027689320326
0.009338748348280634,nan,-0.005665774270887436,-0.019296055252688515
0.009246323041445681,nan,-0.005757214425859747,-0.019320415736668456
0.008892630825909964,nan,-0.0059685830508966475,-0.024465979765109447
0.016641453000305284,nan,0.0045272229797762575,-0.02446227227860287
0.006259903378767473,nan,-0.00922516509273752,-0.024210558047189273
0.0066442729788515065,nan,-0.008974028734578199,-0.022179622998878573
0.006667346166053689,nan,-0.008900230943434173,-0.0224587247103758
0.00653422622358224,nan,-0.00923606988528336,-0.022487073643411903
0.0065246833065217835,nan,-0.009247792646020714,-0.024489983484372868
0.00651953355430035,nan,-0.009316655196516699,-0.024597443045600936
0.006381712796701189,nan,-0.009388910597956435,-0.024582678384382245
0.0066971576760394,nan,-0.009279153532199103,-0.024497075491875464
0.00679377588424146,nan,-0.009119248719739237,-0.013604098286952943
0.006721278712505718,nan,-0.009221756421407878,-0.01348876256398901
0.006479970109895539,nan,-0.009473336336467297,-0.013626505711950898
0.00653862170224262,nan,-0.009429211034811424,-0.025339084745832713
0.006550325642953436,nan,-0.009435436327656532,-0.013942757635896613
0.008891862325014599,nan,-0.005182707721904212,-0.014046724173001818
0.009648728877830304,nan,-0.00472318919709902,-0.013784818624166334
0.00844118933980853,nan,-0.005466665130989479,-0.013879471229699986
0.008276321311637247,nan,-0.005749693180817306,-0.02103781525242096
0.00909996891841136,nan,-0.005086325494694233,-0.02109814556415382
0.010144986667576572,nan,-0.004068813699200535,-0.02030658959921014
0.010108415499720969,nan,-0.004174304685788055,-0.020219167940847604
0.009338165189881065,nan,-0.004697734322896774,-0.020446774538718793
0.009248022146988277,nan,-0.004743597566260416,-0.020542025716149964
0.009273555794193977,nan,-0.004715050413202415,-0.024412551413450084
0.008780884029302438,nan,-0.00505368887727653,-0.024098064577839945
0.008850922121250493,nan,-0.004996340682946077,-0.0240457053991239
0.009254986258906195,nan,-0.004653318123072903,-0.024061271274184254
0.0015609991971730075,nan,-0.014652768286954942,-0.024322665968338125
0.0016988910293614934,nan,-0.014452829059974026,-0.024288811374910374
0.002719371476181287,nan,-0.013534959365344212,-0.023974661220597354
0.002505249133696652,nan,-0.013688770621095414,-0.017767955574560207
0.021876203686328366,nan,0.0154564855717364,-0.01785441482532335
0.02161995630171676,nan,0.01525225516484452,-0.01797726277133513
-0.00985863581788593,nan,-0.009283119436887088,-0.018004770082807237
-0.009886674118701255,nan,-0.009379885225835216,-0.01846479988823832
-0.009845886336523835,nan,-0.00987464303438168,-0.01836684608954589
-0.010044737201967635,nan,-0.010080025253798808,-0.018363744971964913
